year,month,hou,1000hPa_omega,925hPa_omega,850hPa_omega
2000,1,1,0.00239782333374023,0.0289229869842529,0.0349354028701782
2000,1,2,0.00444791316986084,0.046222996711731,0.0676854133605957
2000,1,3,0.00912294387817383,0.0287729740142822,0.0474104881286621
2000,1,4,-0.0154645204544067,-0.00106446743011475,0.0329229593276978
2000,1,5,-0.0131645441055298,-0.0341395139694214,-0.0154145479202271
2000,1,6,-0.0418248971303304,-0.0466374754905701,-0.0283144315083822
2000,2,1,-0.0123395919799805,0.00041048526763916,0.0243479490280151
2000,2,2,-0.001739501953125,0.0407230854034424,0.0680479288101196
2000,2,3,-0.000964474678039551,0.0309729814529419,0.0548354148864746
2000,2,4,-0.00496461391448975,0.0039604663848877,0.0250979900360107
2000,2,5,-0.016539454460144,-0.0451395273208618,-0.0405895709991455
2000,2,6,-0.00867390632629395,-0.0132676661014557,-0.00614261627197266
2000,3,1,-0.0155896186828613,0.00884807109832764,0.0255729675292969
2000,3,2,0.00317294597625732,0.0409480333328247,0.0761979341506958
2000,3,3,0.0100855112075806,0.0148479700088501,0.0362729787826538
2000,3,4,0.00791049003601074,0.01942298412323,0.0478479146957397
2000,3,5,0.00211043357849121,0.031360387802124,0.067460560798645
2000,3,6,-0.005470871925354,0.0378833810488383,0.0608520905176798
2000,4,1,0.00407288074493408,-0.024339485168457,-0.0265644550323486
2000,4,2,-0.00480201244354248,-0.00312714576721191,0.0176479339599609
2000,4,3,0.00348556041717529,-0.0069645881652832,-0.0112021923065186
2000,4,4,-0.014702033996582,-0.00305204391479492,0.0143355131149292
2000,4,5,0.00952301025390625,-0.00103967189788818,-0.000602030754089355
2000,4,6,-0.00205197334289551,-0.0150769948959351,-0.00815198421478272
2000,5,1,-0.0036646842956543,-0.00881450176239014,9.79185104370117e-05
2000,5,2,-0.0127769708633423,-0.0444019794464111,-0.0628144979476929
2000,5,3,-0.00765199661254883,-0.0413645029067993,-0.0523771524429321
2000,5,4,-0.0190644979476929,-0.0419645309448242,-0.0527770042419434
2000,5,5,-0.0159019947052002,-0.0249895095825195,-0.0171270132064819
2000,5,6,-0.0248040954271952,-0.0261061588923136,-0.0115019877751668
2000,6,1,-0.0147896289825439,-0.00545201301574707,0.00271041393280029
