year,month,hou,1000hPa_omega,925hPa_omega,850hPa_omega
2000,1,1,0.00324795246124268,0.0190854787826538,0.0222604513168335
2000,1,2,-0.0222394227981567,-0.0290770769119263,-0.0432395696640015
2000,1,3,-0.0295519351959229,-0.0360395431518555,-0.0473269701004028
2000,1,4,-0.0108645677566528,0.0275980710983276,0.0480229616165161
2000,1,5,-0.0090895414352417,-0.0168020725250244,-0.0311144828796387
2000,1,6,-0.0305644671122233,0.00278955698013306,0.0116854310035706
2000,2,1,-0.0327769994735718,-0.0166020393371582,-0.0227770328521729
2000,2,2,-0.0072394847869873,0.0188979864120483,0.0255853891372681
2000,2,3,-0.00645201206207275,0.0118854999542236,0.023897910118103
2000,2,4,-0.0199772119522095,-0.0129644632339478,-0.0342895030975342
2000,2,5,-0.0348520040512085,-0.019752025604248,-0.0499271154403687
2000,2,6,-0.0120176374912262,0.0251385867595673,0.0330917239189148
2000,3,1,-0.0101269960403442,0.00568535327911377,0.00572302341461182
2000,3,2,-0.0144270420074463,0.00476052761077881,-0.00448958873748779
2000,3,3,-0.0252520561218262,-0.0174521207809448,-0.0193020820617676
2000,3,4,0.0154855251312256,0.0479479551315308,0.0475104331970215
2000,3,5,-0.0147769927978516,-0.0194769382476807,-0.0139144897460937
2000,3,6,0.0101230343182882,0.028081218401591,0.0327375133832296
2000,4,1,-0.0395896196365356,-0.0403395891189575,-0.0363020181655884
2000,4,2,-0.00652704238891602,0.00946052074432373,-0.00017702579498291
2000,4,3,-0.00447700023651123,-0.00311448574066162,-0.00971450805664062
2000,4,4,0.00109794139862061,0.0156479835510254,0.00892300605773926
2000,4,5,-0.0157020330429077,-0.00808959007263184,-0.0235020875930786
2000,4,6,8.544921875e-05,0.0111604928970337,0.00431053638458252
2000,5,1,0.000872969627380371,0.0110480308532715,0.0188979148864746
2000,5,2,-0.0188520908355713,-0.0140520572662354,-0.00723953247070312
2000,5,3,-0.0128645420074463,-0.0264019012451172,-0.034426999092102
2000,5,4,-0.0248395681381226,-0.0083270788192749,0.00879790782928467
2000,5,5,0.0185229063034058,0.0408730268478394,0.0310980081558228
2000,5,6,0.00635204712549845,0.0145084659258525,-0.00032504399617513
2000,6,1,-0.00431444644927978,-0.0024895191192627,-0.0184021234512329
2000,6,2,-0.0101770639419556,-0.010702109336853,-0.035677170753479
2000,6,3,-0.00392706394195557,0.0118729591369629,0.0157104730606079
2000,6,4,-0.00157709121704102,0.0080355167388916,-0.00555198192596436
2000,6,5,0.0320104360580444,0.054760479927063,0.0184480428695679
2000,6,6,0.0159104824066162,0.0246731281280518,0.0034229040145874
2000,7,1,-0.00875198841094971,-0.00743956565856934,-0.00562701225280762
2000,7,2,-0.0132019519805908,-0.0159270763397217,-0.0124020338058472
2000,7,3,0.0275354862213135,0.041748046875,0.0263105392456055
2000,7,4,0.0172354221343994,0.0540105819702148,0.0505980491638184
2000,7,5,0.0102729082107544,0.017685341835022,-0.0102644681930542
2000,7,6,-0.00474164883295695,-0.0127103130022685,-0.0245020389556885
2000,8,1,-0.00656454563140869,-0.00150201320648193,-0.00187704563140869
2000,8,2,0.0130479097366333,0.0013730525970459,-0.00322699546813965
2000,8,3,-0.0180270433425903,-0.0305269956588745,-0.0435269594192505
2000,8,4,0.00711050033569336,-0.00432713031768799,-0.0251895189285278
2000,8,5,-0.0450271129608154,-0.061739444732666,-0.0690396547317505
2000,8,6,-0.0300645232200623,-0.0501374999682109,-0.0496374567349752
2000,9,1,-0.00798952579498291,-0.0151271820068359,-0.0237645864486694
2000,9,2,-0.0374770641326904,-0.0465895175933838,-0.031739616394043
2000,9,3,-0.00463957786560059,-0.017839527130127,0.00137293338775635
2000,9,4,0.0193729639053345,0.043347954750061,0.0510103940963745
2000,9,5,0.00144786834716797,-0.00920214653015137,-0.0211144924163818
2000,9,6,-0.0211145162582397,-0.0326897144317627,-0.0350021362304688
2000,10,1,-0.0276144742965698,-0.0364396333694458,-0.0530520677566528
2000,10,2,-0.00873963832855225,0.00696046352386475,0.0212228775024414
2000,10,3,-0.0468519449234009,-0.066002082824707,-0.053252100944519
2000,10,4,-0.0256894826889038,-0.0195520162582397,-0.012314510345459
2000,10,5,-0.0328269958496094,-0.0429895877838135,-0.0332019090652466
2000,10,6,-0.0288249254226685,-0.0303666591644287,-0.0215125282605489
2000,11,1,-0.012052059173584,0.018585467338562,0.0313979625701904
2000,11,2,-0.0565645456314087,-0.0729145288467407,-0.0676393985748291
2000,11,3,-0.0407769680023193,-0.0773270606994629,-0.0914645433425903
2000,11,4,-0.0249771118164063,-0.00365204811096191,0.00991048812866211
2000,11,5,-0.00948951244354248,0.016897988319397,0.0250980138778687
2000,11,6,-0.042927074432373,-0.054514479637146,-0.0550645589828491
2000,12,1,-0.00853958129882812,0.00884795188903809,0.0319104671478272
2000,12,2,-0.0197020769119263,-0.0206645727157593,-0.00807702541351318
2000,12,3,-0.00408947467803955,0.00691041946411133,0.00448546409606934
2000,12,4,-0.0247644424438477,-0.030077075958252,-0.041602087020874
2000,12,5,0.0113731384277344,0.0361228704452515,0.0416855096817017
2000,12,6,-0.0318666895230611,-0.0286999146143595,-0.0154291192690531
2001,1,1,-0.0357519388198853,-0.0465520143508911,-0.0686395406723022
2001,1,2,-0.00402717590332031,0.00549798011779785,0.00751059055328369
2001,1,3,0.00993549823760986,0.0394603967666626,0.0567478656768799
2001,1,4,-0.0146520137786865,-0.0120395421981812,-0.0252269744873047
2001,1,5,-0.0404769420623779,-0.0769895315170288,-0.0996395587921143
2001,1,6,-0.00857490301132202,0.0192895929018656,0.0310500065485636
2001,2,1,-0.0299021005630493,-0.0327769994735718,-0.04848952293396
2001,2,2,-0.0081895112991333,0.000585389137268066,0.000172996520996094
2001,2,3,-0.0362769842147827,-0.0412019968032837,-0.0411270618438721
2001,2,4,-0.0152770757675171,-0.00323958396911621,-0.000464534759521484
2001,2,5,-0.00650200843811035,0.0171479463577271,0.0222480297088623
2001,2,6,-0.0313979784647624,-0.0191687742869059,-0.0175020297368368
2001,3,1,0.00752298831939697,0.0308980703353882,0.0536104679107666
2001,3,2,-0.0187145709991455,-0.0173269987106323,-0.0242019414901733
2001,3,3,-0.0151771306991577,-0.0106020212173462,-0.00985205173492432
2001,3,4,-0.0176019430160522,-0.00725207328796387,-0.0146020889282227
2001,3,5,-0.0255270957946777,-0.028777003288269,-0.0331146001815796
2001,3,6,-0.0081894596417745,0.00616465012232463,0.016560435295105
2001,4,1,-0.0163896322250366,-0.00406451225280762,-0.0149770736694336
2001,4,2,-0.0256019830703735,-0.0351520776748657,-0.0460394382476807
2001,4,3,0.005810546875,0.0335479974746704,0.0567480325698853
2001,4,4,-0.0198645353317261,-0.026764440536499,-0.050664496421814
2001,4,5,-0.0113645553588867,0.00247294902801514,0.00328555107116699
2001,4,6,-0.00336451530456543,0.00222287178039551,-0.0185395240783691
2001,5,1,-0.0177021026611328,-0.0234770059585571,-0.0332769870758057
2001,5,2,-0.0130645513534546,0.00338547229766846,0.0025604248046875
2001,5,3,-0.0223021030426025,-0.0102644443511963,-0.00983943939208984
2001,5,4,-0.0223644256591797,-0.0255269765853882,-0.0403269529342651
2001,5,5,-0.0140895128250122,-0.0133020639419556,-0.0116645812988281
2001,5,6,-0.0270645221074422,-0.0162938038508097,-0.0016062060991923
2001,6,1,-0.000589561462402344,0.00818555355072021,-0.00423951148986816
