year,month,hou,1000hPa_omega,925hPa_omega,850hPa_omega
2000,1,1,-0.0050269603729248,-0.00748953819274902,-0.00641460418701172
2000,1,2,0.00609800815582275,-0.0142895460128784,-0.0208144426345825
2000,1,3,-0.0106645345687866,-0.040752100944519,-0.0660394906997681
2000,1,4,0.0358979940414429,0.0542604923248291,0.0514854192733765
2000,1,5,0.0278980731964111,-0.00475203990936279,-0.0547520160675049
2000,1,6,0.0508209665616353,0.0769146084785461,0.0555292963981628
2000,2,1,0.0283103704452515,0.0392230749130249,0.00916042327880859
2000,2,2,0.0179103851318359,0.0166229963302612,0.00322294235229492
2000,2,3,0.00867297649383545,-8.95261764526367e-05,-0.00768957138061523
2000,2,4,-0.0202770709991455,-0.0555271148681641,-0.0818144798278809
2000,2,5,0.0234603881835938,-0.028614616394043,-0.0965269804000854
2000,2,6,0.0614979565143585,0.0872948467731476,0.0417792797088623
2000,3,1,0.0118354797363281,0.00041048526763916,-0.0304145574569702
2000,3,2,0.0241105318069458,-0.00197710990905762,-0.0328895330429077
2000,3,3,0.00958554744720459,-0.0339769601821899,-0.070989465713501
2000,3,4,0.0215354919433594,-0.0159645795822144,-0.0383644819259644
2000,3,5,0.0327105283737183,0.0159103870391846,0.0024855375289917
2000,3,6,0.00841474533081055,0.0145916938781738,0.0295188625653585
2000,4,1,0.0137854099273682,-0.0407021045684814,-0.0843644857406616
2000,4,2,0.0316354990005493,0.000510549545288086,-0.041002082824707
2000,4,3,-0.000989532470703125,-0.0227519750595093,-0.0410019397735596
2000,4,4,-0.00903942584991455,-0.0063894510269165,-0.00325214862823486
2000,4,5,-0.0239395380020142,-0.0692770004272461,-0.0970520496368408
2000,4,6,-0.0185645341873169,-0.0617021083831787,-0.0925019264221191
2000,5,1,-0.0159645080566406,-0.0425395011901855,-0.0606144428253174
2000,5,2,-0.0133145570755005,-0.0391270160675049,-0.0581769466400146
2000,5,3,-0.0181644916534424,-0.0156146764755249,-0.00657703876495361
2000,5,4,0.00894813537597656,-0.00412704944610596,-0.0246269941329956
2000,5,5,-0.00575213432312012,-0.0131771087646484,-0.011476993560791
2000,5,6,-0.0374187429745992,-0.0602520108222961,-0.0712207158406575
2000,6,1,-0.0266895532608032,-0.0104020595550537,0.00902302265167236
2000,6,2,-0.0482019186019897,-0.0691394567489624,-0.0791271209716797
2000,6,3,-0.00287699699401855,-0.0145395040512085,-0.0410771131515503
